Reading ID, Time (µs), Force (N) 
9728,16202877,44
9729,16203879,44
9730,16204904,44
9731,16205922,45
9732,16206938,45
9733,16207947,45
9734,16208965,47
9735,16209973,47
9736,16211003,47
9737,16212035,48
9738,16213068,49
9739,16214107,47
9740,16215127,47
9741,16216150,46
9742,16217176,45
9743,16218192,45
9744,16219216,45
9745,16220237,44
9746,16221257,44
9747,16222281,45
9748,16223304,45
9749,16224322,46
9750,16225355,47
9751,16226362,47
9752,16227387,48
9753,16228399,48
9754,16229432,49
9755,16230451,47
9756,16231464,46
9757,16232497,46
9758,16233513,45
9759,16234528,45
9760,16235552,45
9761,16236577,44
9762,16237605,44
9763,16238622,44
9764,16239638,44
9765,16240665,44
9766,16241688,46
9767,16242750,47
9768,16243778,47
9769,16244793,48
9770,16245810,47
9771,16246832,48
9772,16247860,46
9773,16248877,46
9774,16249881,45
9775,16250885,44
9776,16251904,45
9777,16252918,44
9778,16253935,44
9779,16254944,45
9780,16255960,46
9781,16256969,45
9782,16257993,46
9783,16259032,47
9784,16260060,47
9785,16261101,46
9786,16262113,47
9787,16263147,48
9788,16264167,47
9789,16265190,46
9790,16266213,46
9791,16267232,46
9792,16268249,45
9793,16269277,44
9794,16270297,44
9795,16271315,44
9796,16272342,44
9797,16273358,45
9798,16274395,46
9799,16275407,47
9800,16276426,46
9801,16277442,47
9802,16278472,48
9803,16279481,48
9804,16280508,48
9805,16281541,47
9806,16282553,47
9807,16283569,45
9808,16284603,44
9809,16285618,45
9810,16286645,45
9811,16287666,44
9812,16288688,43
9813,16289739,45
9814,16290779,45
9815,16291790,46
9816,16292803,47
9817,16293828,46
9818,16294855,48
9819,16295878,48
9820,16296887,47
9821,16297887,46
9822,16298893,46
9823,16299921,46
9824,16300931,45
9825,16301941,45
9826,16302957,44
9827,16303966,44
9828,16304987,43
9829,16306030,44
9830,16307064,44
9831,16308089,46
9832,16309122,47
9833,16310142,47
9834,16311157,48
9835,16312187,47
9836,16313203,47
9837,16314230,47
9838,16315251,46
9839,16316271,46
9840,16317295,44
9841,16318321,45
9842,16319334,44
9843,16320349,44
9844,16321381,43
9845,16322398,44
9846,16323431,45
9847,16324447,45
9848,16325468,46
9849,16326845,47
9850,16327516,47
9851,16328851,48
9852,16329543,47
9853,16330851,48
9854,16331597,46
9855,16332851,46
9856,16333641,44
9857,16334853,45
9858,16335685,43
9859,16336874,44
9860,16338736,44
9861,16338919,43
9862,16340776,44
9863,16340936,46
9864,16342810,45
9865,16342964,47
9866,16344855,46
9867,16345006,48
9868,16346843,47
9869,16346979,48
9870,16348857,46
9871,16349001,46
9872,16350853,46
9873,16351000,45
9874,16352851,43
9875,16353014,43
9876,16354852,44
9877,16355097,44
9878,16356862,45
9879,16357129,44
9880,16358842,46
9881,16359182,46
9882,16360851,46
9883,16361226,46
9884,16362859,48
9885,16363272,48
9886,16364848,47
9887,16365309,46
9888,16366853,46
9889,16367356,45
9890,16368860,44
9891,16369403,44
9892,16370854,43
9893,16371438,44
9894,16372855,44
9895,16373486,45
9896,16374852,44
9897,16375519,47
9898,16376857,48
9899,16377565,46
9900,16378592,48
9901,16379616,47
9902,16380633,47
9903,16381660,47
9904,16382681,47
9905,16383698,46
9906,16384762,44
9907,16385785,44
9908,16386804,44
9909,16387817,44
9910,16388850,44
9911,16389867,45
9912,16390885,45
9913,16391885,45
9914,16392887,46
9915,16393914,47
9916,16394927,47
9917,16395935,48
9918,16396956,47
9919,16397966,46
9920,16398981,46
9921,16400011,46
9922,16401049,45
9923,16402087,44
9924,16403104,43
9925,16404136,44
9926,16405158,43
9927,16406169,44
9928,16407202,46
9929,16408222,46
9930,16409243,47
9931,16410264,48
9932,16411287,47
9933,16412302,47
9934,16413329,48
9935,16414349,47
9936,16415364,46
9937,16416396,46
9938,16417413,45
9939,16418438,44
9940,16419461,44
9941,16420479,44
9942,16421512,44
9943,16422526,44
9944,16423544,45
9945,16424559,45
9946,16425591,47
9947,16426602,48
9948,16427632,47
9949,16428657,47
9950,16429674,48
9951,16430694,47
9952,16431764,45
9953,16432789,46
9954,16433803,45
9955,16434825,45
9956,16435845,44
9957,16436863,45
9958,16437893,44
9959,16438883,44
9960,16439889,45
9961,16440912,45
9962,16441927,47
9963,16442937,47
9964,16443953,47
9965,16444969,47
9966,16445978,49
9967,16447008,47
9968,16448041,47
9969,16449078,46
9970,16450111,45
9971,16451129,45
9972,16452152,44
9973,16453176,44
9974,16454198,44
9975,16455220,44
9976,16456242,44
9977,16457259,45
9978,16458274,46
9979,16459307,47
9980,16460319,47
9981,16461352,47
9982,16462371,47
9983,16463391,48
9984,16464404,47
9985,16465432,46
9986,16466454,46
9987,16467478,45
9988,16468501,45
9989,16469519,44
9990,16470552,43
9991,16471566,43
9992,16472584,45
9993,16473611,44
9994,16474632,45
9995,16475649,46
9996,16476664,48
9997,16477697,47
9998,16478756,48
9999,16479780,49
10000,16480798,47
10001,16481829,46
10002,16482836,46
10003,16483866,44
10004,16484881,44
10005,16485887,43
10006,16486903,44
10007,16487914,43
10008,16488924,44
10009,16489939,44
10010,16490950,45
10011,16491965,45
10012,16492974,47
10013,16494005,48
10014,16495040,47
10015,16496074,48
10016,16497104,48
10017,16498128,46
10018,16499151,46
10019,16500169,45
10020,16501184,44
10021,16502218,44
10022,16503242,45
10023,16504260,43
10024,16505282,43
10025,16506299,45
10026,16507325,46
10027,16508346,46
10028,16509367,47
10029,16510390,46
10030,16511412,47
10031,16512431,48
10032,16513455,48
10033,16514476,47
10034,16515494,46
10035,16516514,47
10036,16517542,44
10037,16518559,45
10038,16519582,45
10039,16520607,43
10040,16521628,44
10041,16522638,44
10042,16523672,45
10043,16524682,45
10044,16525751,47
10045,16526779,47
10046,16527793,46
10047,16528817,48
10048,16529827,48
10049,16530863,47
10050,16531888,46
10051,16532891,45
10052,16533888,44
10053,16534908,44
10054,16535927,44
10055,16536937,44
10056,16537952,44
10057,16538961,44
10058,16539978,45
10059,16540992,45
10060,16542029,46
10061,16543061,47
10062,16544103,48
10063,16545127,47
10064,16546144,47
10065,16547168,47
10066,16548192,46
10067,16549209,46
10068,16550232,45
10069,16551257,45
10070,16552273,44
10071,16553292,43
10072,16554323,44
10073,16555339,43
10074,16556363,45
10075,16557386,46
10076,16558404,46
10077,16559424,47
10078,16560452,47
10079,16561473,48
10080,16562492,47
10081,16563517,47
10082,16564542,47
10083,16565558,47
10084,16566581,45
10085,16567593,44
10086,16568626,44
10087,16569646,45
10088,16570663,43
10089,16571687,44
10090,16572749,44
10091,16573760,45
10092,16574791,45
10093,16575811,47
10094,16576836,47
10095,16577853,47
10096,16578868,47
10097,16579887,48
10098,16580875,46
10099,16581895,46
10100,16582923,46
10101,16583938,45
10102,16584950,44
10103,16585959,45
10104,16586974,44
10105,16587989,44
10106,16589025,44
10107,16590064,45
10108,16591102,45
10109,16592123,45
10110,16593142,47
10111,16594167,47
10112,16595178,47
10113,16596208,49
10114,16597232,47
10115,16598257,47
10116,16599273,46
10117,16600297,45
10118,16601319,44
10119,16602338,43
10120,16603361,44
10121,16604382,44
10122,16605402,44
10123,16606426,45
10124,16607452,46
10125,16608468,46
10126,16609492,47
10127,16610514,47
10128,16611533,47
10129,16612545,48
10130,16613582,48
10131,16614598,46
10132,16615610,46
10133,16616632,45
10134,16617673,45
10135,16618675,44
10136,16619751,45
10137,16620769,44
10138,16621779,43
10139,16622802,45
10140,16623832,45
10141,16624854,45
10142,16625871,47
10143,16626887,47
10144,16627886,46
10145,16628904,47
10146,16629920,48
10147,16630935,47
10148,16631946,46
10149,16632961,46
10150,16633972,44
10151,16634986,45
10152,16636016,44
10153,16637055,43
10154,16638088,43
10155,16639118,45
10156,16640142,45
10157,16641164,45
10158,16642183,47
10159,16643214,46
10160,16644232,48
10161,16645251,48
10162,16646272,47
10163,16647288,48
10164,16648313,46
10165,16649337,47
10166,16650355,45
10167,16651372,44
10168,16652401,44
10169,16653427,44
10170,16654446,45
10171,16655467,45
10172,16656489,46
10173,16657508,46
10174,16658531,46
10175,16659548,46
10176,16660573,48
10177,16661585,47
10178,16662619,48
10179,16663629,46
10180,16664650,46
10181,16665683,46
10182,16666749,45
10183,16667751,44
10184,16668785,44
10185,16669803,44
10186,16670829,45
10187,16671851,45
10188,16672866,46
10189,16673887,46
10190,16674888,46
10191,16675901,48
10192,16676922,46
10193,16677932,47
10194,16678948,47
10195,16679957,46
10196,16680973,46
10197,16681982,45
10198,16683012,46
10199,16684045,44
10200,16685084,45
10201,16686117,45
10202,16687142,45
10203,16688158,45
10204,16689181,45
10205,16690207,45
10206,16691219,46
10207,16692249,46
10208,16693264,47
10209,16694288,47
10210,16695312,47
10211,16696328,47
10212,16697347,47
10213,16698367,46
10214,16699397,46
10215,16700419,45
10216,16701430,45
10217,16702462,44
10218,16703484,44
10219,16704506,44
10220,16705529,44
10221,16706548,45
10222,16707566,45
10223,16708593,46
10224,16709604,47
10225,16710632,48
10226,16711658,47
10227,16712678,47
10228,16713697,47
10229,16714761,46
10230,16715795,47
10231,16716807,45
10232,16717830,45
10233,16718846,45
10234,16719869,45
10235,16720888,44
10236,16721885,44
10237,16722886,47
10238,16723918,46
10239,16724922,46
10240,16725945,46
10241,16726954,47
10242,16727970,47
10243,16728979,46
10244,16730009,47
10245,16731046,46
10246,16732080,45
10247,16733113,46
10248,16734133,45
10249,16735151,44
10250,16736178,44
10251,16737199,44
10252,16738210,43
10253,16739240,46
10254,16740266,46
10255,16741287,47
10256,16742309,46
10257,16743320,46
10258,16744353,47
10259,16745374,46
10260,16746396,47
10261,16747417,47
10262,16748434,47
10263,16749459,46
10264,16750481,45
10265,16751504,45
10266,16752514,44
10267,16753539,44
10268,16754568,44
10269,16755588,44
10270,16756604,45
10271,16757634,44
10272,16758650,47
10273,16759669,47
10274,16760698,46
10275,16761757,47
10276,16762769,48
10277,16763800,48
10278,16764835,46
10279,16765832,45
10280,16766868,45
10281,16767874,44
10282,16768887,44
10283,16769893,44
10284,16770910,44
10285,16771925,44
10286,16772946,44
10287,16773957,46
10288,16774966,46
10289,16775976,47
10290,16776998,48
10291,16778028,46
10292,16779067,48
10293,16780108,48
10294,16781138,47
10295,16782153,47
10296,16783174,45
10297,16784185,45
10298,16785219,44
10299,16786242,44
10300,16787256,44
10301,16788284,43
10302,16789303,45
10303,16790328,46
10304,16791349,45
10305,16792368,46
10306,16793384,48
10307,16794414,47
10308,16795433,47
10309,16796449,48
10310,16797483,47
10311,16798495,47
10312,16799510,47
10313,16800543,44
10314,16801560,44
10315,16802576,44
10316,16803609,44
10317,16804625,43
10318,16805652,44
10319,16806672,45
10320,16807690,45
10321,16808753,46
10322,16809777,47
10323,16810791,48
10324,16811814,47
10325,16812841,47
10326,16813859,48
10327,16814885,47
10328,16815887,45
10329,16816884,45
10330,16817900,43
10331,16818933,45
10332,16819937,44
10333,16820954,43
10334,16821969,44
10335,16822979,45
10336,16823994,46
10337,16825024,47
10338,16826062,47
10339,16827102,47
10340,16828129,46
10341,16829145,48
10342,16830178,47
10343,16831194,47
10344,16832213,47
10345,16833229,45
10346,16834259,44
10347,16835278,44
10348,16836303,44
10349,16837319,44
10350,16838343,44
10351,16839359,44
10352,16840388,45
10353,16841399,44
10354,16842421,46
10355,16843453,47
10356,16844470,46
10357,16845486,47
10358,16846522,49
10359,16847538,46
10360,16848564,46
10361,16849843,46
10362,16850603,43
10363,16851851,44
10364,16852648,43
10365,16853853,45
10366,16854692,43
10367,16855890,44
10368,16857742,44
10369,16857919,45
10370,16859772,46
10371,16859940,47
10372,16861826,47
10373,16861977,47
10374,16863856,47
10375,16863999,48
10376,16865851,46
10377,16865992,46
10378,16867854,45
10379,16868001,45
10380,16869853,43
10381,16870001,44
10382,16871848,43
10383,16872020,44
10384,16873850,44
10385,16874092,44
10386,16875857,45
10387,16876139,46
10388,16877847,47
10389,16878184,47
10390,16879855,46
10391,16880233,48
10392,16881857,47
10393,16882269,45
10394,16883847,46
10395,16884322,44
10396,16885851,43
10397,16886362,43
10398,16887852,43
10399,16888406,43
10400,16889846,44
10401,16890445,45
10402,16891846,45
10403,16892495,46
10404,16893859,46
10405,16894538,46
10406,16895848,48
10407,16896578,48
10408,16897865,48
10409,16898617,46
10410,16899848,46
10411,16900666,44
10412,16901862,45
10413,16903713,44
10414,16903894,44
10415,16905757,43
10416,16905939,44
10417,16907789,44
10418,16907961,45
10419,16909851,46
10420,16910004,47
10421,16911855,46
10422,16912014,47
10423,16913855,47
10427,16917856,44
10428,16917999,44
10429,16919564,45
10430,16920050,43
10431,16921089,43
10432,16922111,43
10433,16923143,45
10434,16924160,45
10435,16925179,46
10436,16926208,47
10437,16927232,47
10438,16928249,47
10439,16929273,48
10440,16930293,48
10441,16931317,48
10442,16932334,46
10443,16933355,46
10444,16934381,45
10445,16935402,44
10446,16936420,45
10447,16937435,44
10448,16938468,44
10449,16939485,44
10450,16940500,45
10451,16941533,46
10452,16942550,46
10453,16943566,47
10454,16944594,48
10455,16945615,48
10456,16946630,47
10457,16947663,48
10458,16948686,47
10459,16949748,46
10460,16950769,44
10461,16951796,44
10462,16952806,44
10463,16953830,43
10464,16954846,44
10465,16955874,45
10466,16956883,45
10467,16957882,44
10468,16958901,46
10469,16959924,46
10470,16960940,47
10471,16961949,47
10472,16962961,48
10473,16963975,48
10474,16964984,46
10475,16966006,46
10476,16967042,44
10477,16968089,44
10478,16969118,45
10479,16970135,45
10480,16971150,43
10481,16972183,44
10482,16973200,45
10483,16974216,45
10484,16975249,46
10485,16976272,47
10486,16977302,47
10487,16978313,47
10488,16979334,47
10489,16980346,47
10490,16981378,46
10491,16982395,46
10492,16983419,46
10493,16984439,43
10494,16985460,44
10495,16986484,44
10496,16987508,45
10497,16988525,44
10498,16989549,44
10499,16990573,44
10500,16991590,45
10501,16992613,46
10502,16993643,47
10503,16994655,47
10504,16995670,47
10505,16996749,47
10506,16997762,48
10507,16998783,46
10508,16999811,45
10509,17000832,44
10510,17001844,45
10511,17002872,44
10512,17003882,43
10513,17004887,43
10514,17005902,44
10515,17006920,45
10516,17007936,46
10517,17008945,46
10518,17009957,47
10519,17010972,47
10520,17011988,47
10521,17013002,48
10522,17014039,47
10523,17015080,47
10524,17016110,46
10525,17017134,45
10526,17018157,44
10527,17019175,44
10528,17020199,44
10529,17021225,43
10530,17022241,44
10531,17023269,44
10532,17024290,45
10533,17025305,46
10534,17026336,47
10535,17027353,48
10536,17028372,47
10537,17029394,48
10538,17030418,47
10539,17031434,47
10540,17032461,46
10541,17033483,44
10542,17034500,44
10543,17035524,44
10544,17036548,44
10545,17037565,44
10546,17038590,43
10547,17039613,45
10548,17040638,45
10549,17041654,45
10550,17042680,46
10551,17043695,47
10552,17044759,47
10553,17045786,46
10554,17046803,48
10555,17047814,47
10556,17048846,46
10557,17049863,46
10558,17050885,44
10559,17051887,43
10560,17052889,44
10561,17053911,44
10562,17054939,44
10563,17055948,45
10564,17056958,45
10565,17057968,45
10566,17058985,46
10567,17059999,47
10568,17061035,48
10569,17062062,47
10570,17063100,48
10571,17064133,47
10572,17065150,47
10573,17066174,46
10574,17067198,46
10575,17068216,44
10576,17069242,44
10577,17070263,44
10578,17071281,44
10579,17072296,45
10580,17073328,45
10581,17074349,45
10582,17075379,46
10583,17076393,47
10584,17077418,48
10585,17078434,47
10586,17079458,47
10587,17080478,48
10588,17081489,47
10589,17082524,45
10590,17083545,45
10591,17084564,44
10592,17085587,44
10593,17086610,44
10594,17087630,43
10595,17088653,44
10596,17089678,44
10597,17090697,45
10598,17091762,45
10599,17092778,46
10600,17093793,47
10601,17094827,47
10602,17095842,48
10603,17096859,48
10604,17097880,46
10605,17098887,45
10606,17099887,45
10607,17100908,44
10608,17101924,44
10609,17102945,44
10610,17103955,44
10611,17104971,43
10612,17105987,45
10613,17106996,45
10614,17108032,45
10615,17109059,46
10616,17110092,47
10617,17111133,47
10618,17112145,48
10619,17113173,48
10620,17114198,46
10621,17115215,46
10622,17116238,46
10623,17117263,46
10624,17118275,44
10625,17119303,44
10626,17120320,43
10627,17121345,44
10628,17122368,44
10629,17123393,45
10630,17124410,44
10631,17125433,46
10632,17126450,47
10633,17127474,48
10634,17128498,47
10635,17129510,48
10636,17130540,46
10637,17131563,46
10638,17132580,46
10639,17133604,45
10640,17134628,44
10641,17135645,44
10642,17136662,44
10643,17137693,44
10644,17138752,44
10645,17139767,44
10646,17140802,45
10647,17141809,46
10648,17142833,47
10649,17143862,47
10650,17144879,47
10651,17145876,47
10652,17146888,47
10653,17147904,47
10654,17148926,46
10655,17149941,46
10656,17150953,45
10657,17151968,45
10658,17152984,44
10659,17153992,44
10660,17155023,44
10661,17156056,44
10662,17157095,45
10663,17158124,45
10664,17159148,46
10665,17160173,47
10666,17161189,48
10667,17162213,47
10668,17163230,47
10669,17164255,46
10670,17165279,46
10671,17166295,45
10672,17167319,46
10673,17168344,44
10674,17169365,44
10675,17170384,45
10676,17171408,44
10677,17172430,45
10678,17173450,47
10679,17174474,46
10680,17175495,46
10681,17176515,46
10682,17177539,46
10683,17178550,46
10684,17179580,46
10685,17180603,45
10686,17181615,46
10687,17182645,45
10688,17183668,44
10689,17184679,45
10690,17185748,44
10691,17186769,44
10692,17187790,45
10693,17188809,45
10694,17189842,45
10695,17190859,45
10696,17191878,46
10697,17192882,45
10698,17193881,46
10699,17194906,46
10700,17195917,47
10701,17196938,47
10702,17197955,46
10703,17198964,45
10704,17199981,45
10705,17200996,45
10706,17202011,44
10707,17203053,44
10708,17204086,45
10709,17205123,44
10710,17206141,45
10711,17207165,46
10712,17208188,45
10713,17209211,47
10714,17210232,46
10715,17211254,47
10716,17212260,46
10717,17213290,46
10718,17214321,46
10719,17215340,46
10720,17216359,44
10721,17217374,45
10722,17218405,45
10723,17219421,45
10724,17220448,44
10725,17221460,45
10726,17222500,45
10727,17223514,46
10728,17224525,46
10729,17225555,46
10730,17226573,47
10731,17227604,46
10732,17228620,46
10733,17229639,47
10734,17230665,47
10735,17231676,46
10736,17232747,45
10737,17233764,45
10738,17234789,44
10739,17235804,45
10740,17236833,45
10741,17237844,44
10742,17238884,45
10743,17239885,45
10744,17240885,45
10745,17241904,46
10746,17242925,46
10747,17243935,46
10748,17244957,47
10749,17245968,47
10750,17246977,48
10751,17247993,46
10752,17249008,46
10753,17250038,45
10754,17251083,44
10755,17252124,45
10756,17253136,44
10757,17254163,43
10758,17255185,44
10759,17256204,44
10760,17257229,45
10761,17258251,45
10762,17259273,46
10763,17260294,48
10764,17261319,47
10765,17262335,47
10766,17263358,47
10767,17264384,46
10768,17265399,45
10769,17266423,46
10770,17267446,45
10771,17268464,45
10772,17269477,45
10773,17270510,43
10774,17271540,44
10775,17272548,44
10776,17273575,45
10777,17274595,45
10778,17275619,47
10779,17276640,47
10780,17277651,48
10781,17278684,47
10782,17279747,48
10783,17280759,47
10784,17281784,47
10785,17282799,47
10786,17283829,45
10787,17284841,45
10788,17285866,43
10789,17286886,44
10790,17287893,43
10791,17288900,43
10792,17289917,44
10793,17290938,45
10794,17291953,46
10795,17292964,47
10796,17293973,47
10797,17294990,47
10798,17296004,48
10799,17297034,47
10800,17298067,47
10801,17299112,46
10802,17300139,47
10803,17301160,45
10804,17302176,45
10805,17303204,44
10806,17304228,44
10807,17305249,44
10808,17306268,45
10809,17307286,44
10810,17308304,45
10811,17309334,46
10812,17310359,48
10813,17311375,47
10814,17312399,48
10815,17313419,48
10816,17314436,47
10817,17315464,47
10818,17316489,46
10819,17317505,45
10820,17318529,44
10821,17319549,44
10822,17320581,44
10823,17321589,44
10824,17322605,44
10825,17323638,45
10826,17324659,45
10827,17325681,46
10828,17326691,47
10829,17327765,47
10830,17328788,47
10831,17329799,48
10832,17330817,47
10833,17331842,46
10834,17332869,46
10835,17333877,45
10836,17334876,43
10837,17335898,44
10838,17336921,44
10839,17337941,44
10840,17338945,45
10841,17339961,44
10842,17340977,45
10843,17341986,46
10844,17343001,47
10845,17344031,46
10846,17345064,48
10847,17346097,48
10848,17347126,48
10849,17348151,47
10850,17349179,46
10851,17350196,46
10852,17351221,44
10853,17352245,43
10854,17353265,43
10855,17354281,43
10856,17355309,44
10857,17356332,44
10858,17357341,45
10859,17358375,46
10860,17359396,46
10861,17360415,47
10862,17361439,48
10863,17362464,47
10864,17363480,48
10865,17364492,47
10866,17365521,46
10867,17366545,46
10868,17367569,45
10869,17368594,44
10870,17369610,45
10871,17370629,43
10872,17371655,43
10873,17372677,44
10874,17373750,45
10875,17375716,46
10876,17375922,46
10877,17377754,47
10878,17377939,48
10879,17379799,47
10880,17379966,47
10881,17381854,47
10882,17381992,46
10883,17383843,46
10884,17383996,44
10885,17385856,45
10886,17385997,44
10887,17387851,43
10888,17387998,44
10889,17389842,43
10890,17389998,44
10891,17391848,45
10892,17392062,45
10893,17393851,47
10894,17394131,46
10895,17395848,47
10896,17396175,48
10897,17397850,48
10898,17398220,46
10899,17399842,46
10900,17400263,45
10901,17401847,44
10902,17402301,43
10903,17403852,45
10904,17404351,43
10905,17405851,44
10906,17406390,45
10907,17407851,45
10908,17408434,46
10909,17409846,46
10910,17410479,47
10911,17411851,48
10912,17412517,47
10913,17413854,48
10914,17414570,47
10915,17415863,48
10916,17416610,45
10917,17417851,45
10918,17418659,44
10919,17419865,44
10920,17420697,42
10921,17421896,44
10922,17423729,44
10923,17423931,45
10924,17425784,44
10925,17425953,46
10926,17427833,46
10927,17427994,46
10928,17428993,47
10929,17429879,47
10930,17430907,47
10931,17431928,46
10932,17432950,46
10933,17433961,44
10934,17434977,44
10935,17435987,44
10936,17436995,44
10937,17438016,44
10938,17439053,44
10939,17440092,44
10940,17441123,45
10941,17442151,46
10942,17443171,47
10943,17444182,47
10944,17445219,47
10945,17446235,47
10946,17447259,48
10947,17448276,47
10948,17449301,46
10949,17450324,45
10950,17451345,44
10951,17452365,44
10952,17453377,44
10953,17454405,44
10954,17455421,44
10955,17456442,44
10956,17457475,44
10957,17458496,46
10958,17459507,46
10959,17460541,47
10960,17461560,47
10961,17462572,47
10962,17463601,47
10963,17464622,47
10964,17465649,45
10965,17466670,45
10966,17467690,45
10967,17468751,44
10968,17469769,44
10969,17470793,44
10970,17471814,44
10971,17472838,44
10972,17473856,44
10973,17474872,46
10974,17475882,46
10975,17476882,46
10976,17477909,46
10977,17478934,47
10978,17479941,47
10979,17480963,47
10980,17481973,48
10981,17482983,46
10982,17483999,45
10983,17485013,43
10984,17486043,44
10985,17487082,44
10986,17488126,43
10987,17489145,44
10988,17490169,44
10989,17491191,46
10990,17492211,47
10991,17493234,47
10992,17494260,47
10993,17495276,47
10994,17496299,47
10995,17497325,47
10996,17498341,46
10997,17499358,46
10998,17500382,45
10999,17501396,44
11000,17502417,44
11001,17503451,44
11002,17504470,44
11003,17505487,44
11004,17506516,44
11005,17507535,45
11006,17508551,46
11007,17509581,48
11008,17510600,48
11009,17511614,46
11010,17512646,48
11011,17513665,47
11012,17514678,46
11013,17515748,46
11014,17516772,45
11015,17517785,44
11016,17518813,44
11017,17519827,44
11018,17520855,43
11019,17521868,43
11020,17522876,43
11021,17523884,45
11022,17524901,46
11023,17525928,46
11024,17526943,47
11025,17527959,47
11026,17528969,47
11027,17529979,47
11028,17530995,47
11029,17532010,46
11030,17533046,46
11031,17534078,44
11032,17535117,44
11033,17536136,43
11034,17537166,45
11035,17538185,44
11036,17539202,44
11037,17540235,45
11038,17541251,45
11039,17542266,46
11040,17543296,47
11041,17544312,47
11042,17545339,46
11043,17546361,47
11044,17547371,47
11045,17548397,48
11046,17549430,46
11047,17550442,45
11048,17551468,44
11049,17552490,44
11050,17553504,43
11051,17554526,43
11052,17555556,44
11053,17556575,45
11054,17557591,46
11055,17558620,46
11056,17559637,46
11057,17560653,46
11058,17561685,47
11059,17562746,48
11060,17563760,48
11061,17564788,47
11062,17565809,45
11063,17566830,46
11064,17567853,44
11065,17568866,45
11066,17569888,44
11067,17570886,43
11068,17571897,44
11069,17572921,45
11070,17573945,45
11071,17574950,46
11072,17575966,47
11073,17576981,48
11074,17577998,48
11075,17579006,48
11076,17580036,48
11077,17581069,48
11078,17582116,46
11079,17583139,46
11080,17584157,44
11081,17585173,45
11082,17586196,44
11083,17587226,45
11084,17588242,44
11085,17589270,45
11086,17590291,45
11087,17591308,46
11088,17592336,46
11089,17593352,47
11090,17594368,47
11091,17595400,47
11092,17596417,48
11093,17597433,49
11094,17598470,46
11095,17599484,46
11096,17600498,45
11097,17601530,44
11098,17602547,43
11099,17603563,43
11100,17604596,44
11101,17605612,44
11102,17606628,44
11103,17607659,44
11104,17608677,46
11105,17609693,47
11106,17610767,47
11107,17611783,48
11108,17612812,47
11109,17613828,48
11110,17614858,47
11111,17615866,46
11112,17616881,44
11113,17617887,44
11114,17618899,44
11115,17619920,44
11116,17620943,44
11117,17621952,43
11118,17622969,45
11119,17623978,44
11120,17624994,46
11121,17626003,46
11122,17627033,47
11123,17628069,47
11124,17629094,47
11125,17630132,47
11126,17631166,46
11127,17632180,46
11128,17633197,46
11129,17634217,45
11130,17635246,44
11131,17636270,45
11132,17637282,44
11133,17638310,44
11134,17639322,44
11135,17640346,45
11136,17641375,45
11137,17642392,46
11138,17643408,47
11139,17644440,46
11140,17645457,48
11141,17646473,48
11142,17647510,47
11143,17648522,47
11144,17649549,45
11145,17650570,44
11146,17651587,44
11147,17652603,44
11148,17653635,44
11149,17654653,44
11150,17655676,44
11151,17656691,44
11152,17657760,45
11153,17658776,45
11154,17659793,47
11155,17660830,47
11156,17661839,47
11157,17662864,47
11158,17663894,47
11159,17664888,46
11160,17665895,46
11161,17666912,45
11162,17667934,44
11163,17668948,44
11164,17669965,44
11165,17670975,44
11166,17671991,44
11167,17673006,45
11168,17674021,45
11169,17675063,46
11170,17676097,47
11171,17677134,47
11172,17678155,46
11173,17679172,47
11174,17680211,48
11175,17681220,46
11176,17682238,47
11177,17683253,45
11178,17684286,44
11179,17685302,45
11180,17686330,44
11181,17687348,43
11182,17688367,44
11183,17689383,45
11184,17690415,45
11185,17691432,45
11186,17692456,46
11187,17693480,46
11188,17694500,48
11189,17695513,48
11190,17696550,48
11191,17697562,47
11192,17698578,46
11193,17699610,45
11194,17700627,46
11195,17701651,44
11196,17702676,44
11197,17703692,44
11198,17704754,44
11199,17705783,44
11200,17706798,44
11201,17707815,45
11202,17708836,46
11203,17709856,47
11204,17710889,47
11205,17711885,46
11206,17712892,47
11207,17713914,48
11208,17714930,47
11209,17715952,45
11210,17716967,45
11211,17717978,44
11212,17718988,44
11213,17720003,44
11214,17721018,44
11215,17722054,43
11216,17723093,44
11217,17724132,44
11218,17725147,46
11219,17726163,47
11220,17727195,47
11221,17728213,47
11222,17729242,47
11223,17730261,48
11224,17731281,47
11225,17732302,46
11226,17733325,45
11227,17734343,45
11228,17735358,43
11229,17736390,44
11230,17737413,44
11231,17738434,44
11232,17739455,44
11233,17740472,45
11234,17741488,46
11235,17742520,46
11236,17743531,46
11237,17744564,46
11238,17745587,47
11239,17746602,47
11240,17747627,47
11241,17748651,47
11242,17749667,46
11243,17750682,45
11244,17751752,44
11245,17752770,44
11246,17753795,44
11247,17754824,44
11248,17755839,43
11249,17756863,44
11250,17757884,45
11251,17758888,46
11252,17759886,47
11253,17760911,46
11254,17761927,46
11255,17762954,48
11256,17763964,47
11257,17764974,46
11258,17765989,47
11259,17767000,45
11260,17768015,44
11261,17769045,44
11262,17770083,44
11263,17771122,43
11264,17772138,44
11265,17773170,45
11266,17774187,44
11267,17775203,45
11268,17776235,47
11269,17777256,47
11270,17778287,47
11271,17779300,47
11272,17780318,48
11273,17781333,47
11274,17782365,46
11275,17783383,45
11276,17784402,45
11277,17785430,45
11278,17786452,44
11279,17787471,43
11280,17788495,44
11281,17789516,44
11282,17790539,45
11283,17791560,45
